"id","record_id","person_id","person_role","kommentar","pseudonym","posisjon"
25437,14235,1218,"[""forfatter""]",,,1
25438,14235,4,"[""kritiker""]",,"K.R.",1
25439,14236,9,"[""kritiker""]",,,1
25440,14237,1301,"[""kritiker""]","Kritikernavn usikkert","F.",1
25441,14238,9,"[""kritiker""]",,,1
25442,14239,9,"[""kritiker""]",,,1
25443,14240,38,"[""forfatter""]",,,1
25444,14240,68,"[""kritiker""]",,,1
25445,14241,99,"[""forfatter""]",,,1
25446,14241,9,"[""kritiker""]",,,1
25447,14242,9,"[""kritiker""]",,,1
25448,14243,7,"[""forfatter""]",,,1
25449,14243,2103,"[""kritiker""]",,,1
25450,14244,1083,"[""forfatter""]",,,1
25451,14244,9,"[""kritiker""]",,,1
25452,14245,7,"[""forfatter""]",,,1
25453,14245,4,"[""kritiker""]",,"K.R.",1
25454,14246,1083,"[""forfatter""]",,,1
25455,14246,4,"[""kritiker""]",,"K.R.",1
25456,14247,38,"[""forfatter""]",,,1
25457,14247,9,"[""kritiker""]",,,1
25458,14248,38,"[""forfatter""]",,,1
25459,14248,4,"[""kritiker""]",,"K.R.",1
25460,14249,252,"[""forfatter""]",,,1
25461,14249,9,"[""kritiker""]",,,1
25462,14250,7,"[""forfatter""]",,,1
25463,14250,9,"[""kritiker""]",,,1
25464,14251,7,"[""forfatter""]",,,1
25465,14251,4,"[""kritiker""]",,"K.R.",1
25466,14252,849,"[""kritiker""]",,,1
25467,14253,1361,"[""forfatter""]",,,1
25468,14253,4,"[""kritiker""]",,"K.R.",1
25469,14254,38,"[""forfatter""]",,,1
25470,14254,9,"[""kritiker""]",,,1
25471,14255,1941,"[""forfatter""]",,,1
25472,14255,4,"[""kritiker""]",,"K.R.",1
25473,14256,1353,"[""forfatter""]",,,1
25474,14256,4,"[""kritiker""]",,"K.R.",1
25475,14257,94,"[""forfatter""]",,,1
25476,14257,4,"[""kritiker""]",,"K.R.",1
25477,14258,1218,"[""forfatter""]",,,1
25478,14258,4,"[""kritiker""]",,"K.R.",1
25479,14259,974,"[""forfatter""]",,,1
25480,14259,9,"[""kritiker""]",,,1
25481,14260,4,"[""kritiker""]",,"K.R.",1
25482,14261,974,"[""forfatter""]",,,1
25483,14261,1,"[""kritiker""]",,"C.-",1
25484,14262,7,"[""forfatter""]",,,1
25485,14262,9,"[""kritiker""]",,,1
25486,14263,7,"[""forfatter""]",,,1
25487,14263,9,"[""kritiker""]",,,1
25488,14264,1113,"[""forfatter""]",,,1
25489,14264,9,"[""kritiker""]",,,1
25490,14265,7,"[""forfatter""]",,,1
25491,14265,9,"[""kritiker""]",,,1
25492,14266,851,"[""forfatter""]",,,1
25493,14266,1301,"[""kritiker""]",,"Ø.R.F.",1
25494,14267,851,"[""forfatter""]",,,1
25495,14267,9,"[""kritiker""]",,,1
25496,14268,851,"[""forfatter""]",,,1
25497,14268,1301,"[""kritiker""]",,"Ø.R.F.",1
25498,14269,1218,"[""forfatter""]",,,1
25499,14269,9,"[""kritiker""]",,,1
25500,14270,34,"[""forfatter""]",,,1
25501,14270,4,"[""kritiker""]",,"K.R.",1
25502,14271,9,"[""kritiker""]",,,1
25503,14272,863,"[""forfatter""]",,,1
25504,14272,9,"[""kritiker""]",,,1
25505,14273,563,"[""forfatter""]",,,1
25506,14273,9,"[""kritiker""]",,,1
25507,14274,2104,"[""forfatter""]",,,1
25508,14274,1301,"[""kritiker""]",,"Ø.R.F.",1
25509,14275,7,"[""forfatter""]",,,1
25510,14275,1173,"[""kritiker""]",,,1
25511,14276,7,"[""forfatter""]",,,1
25512,14276,9,"[""kritiker""]",,,1
25513,14277,7,"[""forfatter""]",,,1
25514,14278,7,"[""forfatter""]",,,1
25515,14278,1211,"[""kritiker""]","Medkritiker: Kristofer Randers","S.B., K.R., N.V.",1
25516,14279,7,"[""forfatter""]",,,1
25517,14279,2009,"[""kritiker""]",,,1
25518,14280,7,"[""forfatter""]",,,1
25519,14280,943,"[""kritiker""]",,"N.V.",1
25520,14281,7,"[""forfatter""]",,,1
25521,14281,9,"[""kritiker""]",,,1
25522,14282,7,"[""forfatter""]",,,1
25523,14282,4,"[""kritiker""]",,"K.R.",1
25524,14283,7,"[""forfatter""]",,,1
25525,14284,7,"[""forfatter""]",,,1
25526,14284,50,"[""kritiker""]",,,1
25527,14285,912,"[""forfatter""]",,,1
25528,14285,4,"[""kritiker""]",,"K.R.",1
25529,14286,2105,"[""forfatter""]",,,1
25530,14286,4,"[""kritiker""]",,"K.R.",1
25531,14287,7,"[""forfatter""]",,,1
25532,14287,9,"[""kritiker""]",,,1
25533,14288,2106,"[""forfatter""]",,,1
25534,14288,1,"[""kritiker""]",,"C.",1
25535,14289,1122,"[""forfatter""]",,,1
25536,14289,9,"[""kritiker""]",,,1
25537,14290,1714,"[""forfatter""]",,,1
25538,14290,1,"[""kritiker""]",,"C.",1
25539,14291,2107,"[""forfatter""]",,,1
25540,14291,1,"[""kritiker""]",,"C.",1
25541,14292,742,"[""forfatter""]",,,1
25542,14292,9,"[""kritiker""]",,,1
25543,14293,1176,"[""forfatter""]",,,1
25544,14293,1301,"[""kritiker""]",,"Ø.R.F.",1
25545,14294,849,"[""forfatter""]",,,1
25546,14294,1301,"[""kritiker""]",,"Ø.R.F.",1
25547,14295,9,"[""kritiker""]",,,1
25548,14296,223,"[""forfatter""]",,,1
25549,14296,1,"[""kritiker""]",,"C.",1
25550,14297,1990,"[""forfatter""]",,,1
25551,14297,2010,"[""kritiker""]",,"A.Hv.",1
25552,14298,38,"[""forfatter""]",,,1
25553,14298,9,"[""kritiker""]",,,1
25554,14299,1401,"[""forfatter""]",,,1
25555,14299,4,"[""kritiker""]",,"K.R.",1
25556,14300,1218,"[""forfatter""]",,,1
25557,14300,4,"[""kritiker""]",,"K.R.",1
25558,14301,9,"[""kritiker""]",,,1
25559,14302,1119,"[""forfatter""]",,,1
25560,14302,9,"[""kritiker""]",,,1
25563,14304,1470,"[""forfatter""]",,,1
25564,14304,1301,"[""kritiker""]",,"Ø.R.F.",1
25565,14305,1854,"[""forfatter""]",,,1
25566,14306,1218,"[""forfatter""]",,,1
25567,14306,4,"[""kritiker""]",,"K.R.",1
25568,14307,401,"[""forfatter""]",,,1
25569,14307,9,"[""kritiker""]",,,1
25570,14308,643,"[""forfatter""]",,,1
25571,14308,4,"[""kritiker""]",,"K.R.",1
25572,14309,367,"[""forfatter""]",,,1
25573,14309,9,"[""kritiker""]",,,1
25574,14310,1361,"[""forfatter""]",,,1
25575,14310,1301,"[""kritiker""]",,"Ø.R.F.",1
25576,14311,1361,"[""forfatter""]",,,1
25577,14311,9,"[""kritiker""]",,,1
25578,14312,1209,"[""forfatter""]",,,1
25579,14312,2010,"[""kritiker""]",,"A.Hv.",1
25580,14313,78,"[""forfatter""]",,,1
25581,14313,1301,"[""kritiker""]",,"Ø.R.F.",1
25582,14314,1334,"[""forfatter""]",,,1
25583,14314,9,"[""kritiker""]",,,1
25584,14315,1437,"[""forfatter""]",,,1
25585,14315,9,"[""kritiker""]",,,1
25586,14316,1134,"[""forfatter""]",,,1
25587,14316,344,"[""kritiker""]",,"-V.-",1
25588,14317,4,"[""forfatter""]",,,1
25589,14317,344,"[""kritiker""]",,"-V.-",1
25590,14318,738,"[""forfatter""]",,,1
25591,14318,9,"[""kritiker""]",,,1
25592,14319,1164,"[""forfatter""]",,,1
25594,14320,791,"[""forfatter""]",,,1
25595,14320,9,"[""kritiker""]",,,1
25596,14321,9,"[""kritiker""]",,,1
25597,14322,364,"[""forfatter""]",,,1
25598,14322,1301,"[""kritiker""]",,"Ø.R.F.",1
25599,14323,1577,"[""forfatter""]",,,1
25600,14323,334,"[""kritiker""]",,"T.B.",1
25601,14324,218,"[""forfatter""]",,,1
25602,14324,9,"[""kritiker""]",,,1
25603,14325,195,"[""forfatter""]",,,1
25604,14325,9,"[""kritiker""]",,,1
25605,14326,1088,"[""forfatter""]",,,1
25606,14326,4,"[""kritiker""]",,"K.R.",1
25607,14327,367,"[""forfatter""]",,,1
25608,14327,334,"[""kritiker""]",,"T.B.",1
25609,14328,1941,"[""forfatter""]",,,1
25610,14328,4,"[""kritiker""]",,"K.R.",1
25611,14329,1346,"[""forfatter""]",,,1
25612,14329,4,"[""kritiker""]",,"K.R.",1
25613,14330,2108,"[""forfatter""]",,,1
25614,14330,4,"[""kritiker""]",,"K.R.",1
25615,14331,563,"[""forfatter""]",,,1
25616,14331,1301,"[""kritiker""]","Kritikernavn usikkert","Ø.",1
25617,14332,218,"[""forfatter""]",,,1
25618,14332,4,"[""kritiker""]",,"K.R.",1
25619,14333,34,"[""forfatter""]",,,1
25620,14333,4,"[""kritiker""]",,"K.R.",1
25621,14334,628,"[""forfatter""]",,,1
25622,14334,9,"[""kritiker""]",,,1
25623,14335,218,"[""forfatter""]",,,1
25624,14336,9,"[""kritiker""]",,,1
25625,14337,598,"[""forfatter""]",,,1
25626,14337,4,"[""kritiker""]",,"K.R.",1
25627,14338,628,"[""forfatter""]",,,1
25628,14338,344,"[""kritiker""]",,"-V.-",1
25629,14339,598,"[""forfatter""]",,,1
25630,14340,1218,"[""forfatter""]",,,1
25631,14340,9,"[""kritiker""]",,,1
25632,14341,9,"[""kritiker""]",,,1
25633,14342,9,"[""kritiker""]",,,1
25634,14343,34,"[""forfatter""]",,,1
25635,14343,334,"[""kritiker""]",,"T.B.",1
25636,14344,46,"[""forfatter""]",,,1
25637,14344,4,"[""kritiker""]",,"K.R.",1
25638,14345,934,"[""forfatter""]",,,1
25639,14345,4,"[""kritiker""]",,"K.R.",1
25640,14346,9,"[""kritiker""]",,,1
25642,14347,2010,"[""kritiker""]",,"A.Hv.",1
25643,14348,1898,"[""forfatter""]",,,1
25644,14349,1068,"[""forfatter""]",,,1
25645,14349,9,"[""kritiker""]",,,1
25646,14350,851,"[""forfatter""]","pseudonym for A.B.Nielsen",,1
25647,14350,9,"[""kritiker""]",,,1
25648,14351,1898,"[""forfatter""]","pseudonym for A.B.Nielsen",,1
25649,14351,4,"[""kritiker""]",,"K.R.",1
25650,14352,1898,"[""forfatter""]","pseudonym for A.B.Nielsen",,1
25651,14352,9,"[""kritiker""]",,,1
25652,14353,1898,"[""forfatter""]",,,1
25653,14353,9,"[""kritiker""]",,,1
25654,14354,9,"[""kritiker""]",,,1
25655,14355,9,"[""kritiker""]",,,1
25656,14356,146,"[""forfatter""]",,,1
25657,14356,334,"[""kritiker""]",,"T.B.",1
25658,14357,9,"[""kritiker""]",,,1
25659,14358,78,"[""forfatter""]",,,1
25660,14358,4,"[""kritiker""]",,"K.R.",1
25661,14360,38,"[""forfatter""]","pseudonym for Hanna Andresen Butenschøn",,1
25662,14360,9,"[""kritiker""]",,,1
25663,14361,1275,"[""forfatter""]",,,1
25664,14361,9,"[""kritiker""]",,,1
25665,14362,38,"[""forfatter""]",,,1
25666,14362,4,"[""kritiker""]",,"K.R.",1
25667,14363,334,"[""kritiker""]",,"T.B.",1
25668,14364,1870,"[""forfatter""]",,,1
25669,14364,4,"[""kritiker""]",,"K.R.",1
25670,14365,99,"[""forfatter""]",,,1
25671,14365,9,"[""kritiker""]",,,1
25672,14366,9,"[""kritiker""]",,,1
25673,14367,78,"[""forfatter""]",,,1
25674,14367,9,"[""kritiker""]",,,1
25675,14368,38,"[""forfatter""]",,,1
25676,14368,218,"[""kritiker""]",,,1
25677,14369,9,"[""kritiker""]",,,1
25678,14370,38,"[""forfatter""]",,,1
25679,14370,9,"[""kritiker""]",,,1
25680,14373,1301,"[""kritiker""]","Kritikernavn usikkert","-rf.-",1
25681,14374,1301,"[""kritiker""]","Kritikernavn usikkert","-rf.-",1
25682,14375,38,"[""kritiker""]",,,1
25683,14376,1301,"[""kritiker""]","Kritikernavn usikkert","-rf.-",1
25684,14377,9,"[""kritiker""]",,,1
25685,14378,38,"[""forfatter""]",,,1
25686,14378,4,"[""kritiker""]",,"K.R.",1
25687,14379,38,"[""forfatter""]",,,1
25688,14379,38,"[""kritiker""]",,,1
25689,14380,38,"[""forfatter""]",,,1
25690,14380,38,"[""kritiker""]",,"B.B.",1
25691,14381,218,"[""forfatter""]",,,1
25692,14381,9,"[""kritiker""]",,,1
25693,14382,61,"[""forfatter""]",,,1
25694,14382,9,"[""kritiker""]",,,1
25695,14383,9,"[""kritiker""]",,,1
25696,14384,20,"[""forfatter""]",,,1
25697,14384,9,"[""kritiker""]",,,1
25698,14385,1083,"[""forfatter""]",,,1
25699,14385,1301,"[""kritiker""]",,"Ø.R.F.",1
25700,14386,223,"[""forfatter""]",,,1
25701,14386,9,"[""kritiker""]",,,1
25702,14387,1990,"[""forfatter""]",,,1
25703,14387,9,"[""kritiker""]",,,1
25704,14388,223,"[""forfatter""]",,,1
25705,14388,334,"[""kritiker""]",,"T.B.",1
25706,14389,61,"[""forfatter""]",,,1
25707,14390,61,"[""forfatter""]",,,1
25708,14391,61,"[""forfatter""]",,,1
25709,14392,851,"[""forfatter""]",,,1
25710,14392,4,"[""kritiker""]",,"K.R.",1
25711,14393,341,"[""forfatter""]",,,1
25712,14393,9,"[""kritiker""]",,,1
25713,14394,1144,"[""forfatter""]",,,1
25714,14394,9,"[""kritiker""]",,,1
25715,14395,2109,"[""forfatter""]",,,1
25716,14395,9,"[""kritiker""]",,,1
25717,14396,2021,"[""forfatter""]",,,1
25718,14396,9,"[""kritiker""]",,,1
25719,14397,630,"[""forfatter""]",,,1
25720,14397,9,"[""kritiker""]",,,1
25721,14398,1218,"[""forfatter""]",,,1
25722,14398,1301,"[""kritiker""]",,"Ø.R.F.",1
25723,14399,1164,"[""forfatter""]","pseudonym: Augusta",,1
25724,14399,2010,"[""kritiker""]",,"A.Hv.",1
25725,14400,1496,"[""forfatter""]",,,1
25726,14400,2010,"[""kritiker""]",,"A.Hv.",1
25727,14401,1176,"[""forfatter""]",,,1
25728,14401,344,"[""kritiker""]",,"-V.-",1
25729,14402,1125,"[""forfatter""]",,,1
25730,14402,1301,"[""kritiker""]","Kritikernavn usikkert","F.",1
25731,14403,1470,"[""forfatter""]",,,1
25732,14403,9,"[""kritiker""]",,,1
25733,14404,1470,"[""forfatter""]",,,1
25734,14405,630,"[""forfatter""]",,,1
25735,14405,9,"[""kritiker""]",,,1
25736,14406,9,"[""kritiker""]",,,1
25737,14407,1,"[""forfatter""]",,,1
25738,14407,344,"[""kritiker""]",,"-V.-",1
25739,14408,38,"[""forfatter""]",,,1
25740,14409,7,"[""forfatter""]",,,1
25741,14409,9,"[""kritiker""]",,,1
25742,14410,851,"[""forfatter""]",,,1
25743,14410,9,"[""kritiker""]",,,1
25744,14411,1134,"[""forfatter""]",,,1
25745,14411,721,"[""kritiker""]",,,1
25746,14412,1124,"[""forfatter""]","pseudonym for Hanna Andresen Butenschøn",,1
25747,14412,4,"[""kritiker""]",,"K.R.",1
25748,14413,1275,"[""forfatter""]",,,1
25749,14413,4,"[""kritiker""]",,"K.R.",1
25750,14414,1275,"[""forfatter""]","Medforfatter: Selmer",,1
25751,14414,344,"[""kritiker""]",,"-V.-",1
25752,14415,1361,"[""forfatter""]",,,1
25753,14416,2110,"[""forfatter""]",,,1
25754,14416,356,"[""kritiker""]",,,1
25755,14417,849,"[""forfatter""]",,,1
25756,14417,1301,"[""kritiker""]",,"Ø.R.F.",1
25757,14418,1134,"[""forfatter""]",,,1
25758,14419,1134,"[""forfatter""]",,,1
25759,14419,2111,"[""kritiker""]",,,1
25760,14420,1134,"[""forfatter""]",,,1
25761,14420,498,"[""kritiker""]",,,1
25762,14421,1134,"[""forfatter""]",,,1
25763,14422,630,"[""forfatter""]",,,1
25764,14422,4,"[""kritiker""]",,"K.R.",1
25765,14423,78,"[""forfatter""]",,,1
25766,14423,344,"[""kritiker""]",,"-V.-",1
25767,14424,38,"[""forfatter""]",,,1
25768,14424,4,"[""kritiker""]",,"K.R.",1
25769,14425,38,"[""forfatter""]",,,1
25770,14425,9,"[""kritiker""]",,,1
25771,14426,78,"[""forfatter""]",,,1
25772,14426,9,"[""kritiker""]",,,1
25773,14427,1209,"[""forfatter""]",,,1
25774,14427,9,"[""kritiker""]",,,1
25775,14428,1218,"[""forfatter""]",,,1
25776,14428,1301,"[""kritiker""]","Kritikernavn usikkert","F.",1
25777,14429,40,"[""forfatter""]",,,1
25778,14429,334,"[""kritiker""]",,"T.B.",1
25779,14430,367,"[""forfatter""]",,,1
25780,14430,334,"[""kritiker""]",,"T.B.",1
25781,14431,223,"[""forfatter""]",,,1
25782,14431,334,"[""kritiker""]",,"T.B.",1
25783,14432,292,"[""forfatter""]",,,1
25784,14432,1301,"[""kritiker""]",,"F.",1
25785,14433,20,"[""forfatter""]",,,1
25786,14433,334,"[""kritiker""]",,"T.B.",1
25787,14435,1121,"[""forfatter""]",,,1
25788,14435,4,"[""kritiker""]",,"K.R.",1
25789,14436,9,"[""kritiker""]",,,1
25790,14437,78,"[""forfatter""]",,,1
25791,14437,344,"[""kritiker""]",,"-V.-",1
25792,14438,2108,"[""forfatter""]",,,1
25793,14438,9,"[""kritiker""]",,,1
25794,14439,9,"[""kritiker""]",,,1
25795,14440,271,"[""forfatter""]",,,1
25796,14440,1087,"[""kritiker""]",,,1
25797,14442,38,"[""forfatter""]",,,1
25798,14442,254,"[""kritiker""]",,,1
25799,14443,2112,"[""kritiker""]",,,1
25800,14444,2090,"[""kritiker""]",,,1
25801,14445,50,"[""kritiker""]",,,1
25802,14446,2090,"[""kritiker""]",,,1
25803,14447,2091,"[""forfatter""]",,,1
25804,14447,2113,"[""kritiker""]",,,1
25805,14448,334,"[""kritiker""]",,"c",1
25806,14449,38,"[""forfatter""]",,,1
25807,14449,9,"[""kritiker""]",,,1
25808,14450,38,"[""forfatter""]",,,1
25809,14450,2114,"[""kritiker""]",,,1
25810,14451,218,"[""forfatter""]",,,1
25811,14451,551,"[""kritiker""]",,,1
25812,14452,367,"[""forfatter""]",,,1
25813,14452,9,"[""kritiker""]",,,1
25814,14453,2115,"[""kritiker""]",,"b-o-",1
25815,14454,7,"[""forfatter""]",,,1
25816,14454,4,"[""kritiker""]",,,1
25817,14455,1211,"[""forfatter""]",,,1
25818,14455,1077,"[""kritiker""]",,,1
25819,14456,1158,"[""forfatter""]",,,1
25820,14456,1077,"[""kritiker""]",,,1
25821,14457,1077,"[""kritiker""]",,,1
25822,14458,1077,"[""kritiker""]",,,1
25823,14459,1077,"[""kritiker""]",,,1
25824,14460,1077,"[""kritiker""]",,,1
25825,14461,2116,"[""forfatter""]",,,1
25826,14461,1095,"[""kritiker""]",,,1
25827,14462,2117,"[""forfatter""]",,,1
25828,14462,1095,"[""kritiker""]",,,1
25829,14463,2118,"[""forfatter""]",,,1
25830,14463,1095,"[""kritiker""]",,,1
25831,14464,2119,"[""forfatter""]",,,1
25832,14464,1095,"[""kritiker""]",,,1
25833,14465,2120,"[""forfatter""]",,,1
25834,14465,1095,"[""kritiker""]",,,1
25835,14466,2121,"[""forfatter""]",,,1
25836,14466,1095,"[""kritiker""]",,,1
25837,14467,1117,"[""forfatter""]",,,1
25838,14467,1095,"[""kritiker""]",,,1
25839,14468,2122,"[""forfatter""]",,,1
25840,14468,1095,"[""kritiker""]",,,1
25841,14469,2123,"[""forfatter""]","Medforfatter: Bojer",,1
25842,14469,1095,"[""kritiker""]",,,1
25843,14470,1614,"[""forfatter""]",,,1
25844,14470,1095,"[""kritiker""]",,,1
25845,14471,753,"[""forfatter""]",,,1
25846,14471,1095,"[""kritiker""]",,,1
25847,14472,329,"[""forfatter""]",,,1
25848,14472,1095,"[""kritiker""]",,,1
25849,14473,2124,"[""forfatter""]",,,1
25850,14473,1095,"[""kritiker""]",,,1
25851,14474,2125,"[""forfatter""]",,,1
25852,14474,1095,"[""kritiker""]",,,1
25853,14475,1095,"[""kritiker""]",,,1
25854,14476,1740,"[""forfatter""]",,,1
25855,14476,1095,"[""kritiker""]",,,1
25856,14477,1093,"[""forfatter""]",,,1
25857,14477,1095,"[""kritiker""]",,,1
25858,14478,1175,"[""forfatter""]",,,1
25859,14478,1095,"[""kritiker""]",,,1
25860,14479,2120,"[""forfatter""]",,,1
25861,14479,1095,"[""kritiker""]",,,1
25862,14480,2126,"[""forfatter""]",,,1
25863,14480,1095,"[""kritiker""]",,,1
25864,14481,1384,"[""forfatter""]",,,1
25865,14481,1095,"[""kritiker""]",,,1
25866,14482,1694,"[""forfatter""]",,,1
25867,14482,1095,"[""kritiker""]",,,1
25868,14483,1078,"[""forfatter""]",,,1
25869,14483,1095,"[""kritiker""]",,,1
25870,14484,1111,"[""forfatter""]",,,1
25871,14484,1095,"[""kritiker""]",,,1
25872,14485,2122,"[""forfatter""]",,,1
25873,14485,1095,"[""kritiker""]",,,1
25874,14486,1095,"[""kritiker""]",,,1
25875,14487,2127,"[""forfatter""]",,,1
25876,14487,1095,"[""kritiker""]",,,1
25877,14488,1334,"[""forfatter""]",,,1
25878,14488,1095,"[""kritiker""]",,,1
25879,14489,1116,"[""forfatter""]",,,1
25880,14489,1095,"[""kritiker""]",,,1
25881,14490,1265,"[""forfatter""]",,,1
25882,14490,1095,"[""kritiker""]",,,1
25883,14491,503,"[""forfatter""]",,,1
25884,14491,1095,"[""kritiker""]",,,1
25885,14492,1442,"[""forfatter""]",,,1
25886,14492,1078,"[""kritiker""]",,"-kb-",1
25887,14493,2128,"[""forfatter""]",,,1
25888,14493,1078,"[""kritiker""]",,,1
25889,14494,2129,"[""forfatter""]",,,1
25890,14495,2130,"[""forfatter""]",,,1
25891,14495,1078,"[""kritiker""]",,,1
25892,14498,2131,"[""forfatter""]",,,1
25893,14499,61,"[""forfatter""]",,,1
25894,14499,1163,"[""kritiker""]",,,1
25895,14500,61,"[""forfatter""]",,,1
25896,14500,1507,"[""kritiker""]",,,1
25897,14501,9,"[""kritiker""]",,,1
25898,14502,1078,"[""forfatter""]",,,1
25899,14502,2132,"[""kritiker""]",,,1
25900,14503,9,"[""kritiker""]",,,1
25901,14504,9,"[""kritiker""]",,,1
25902,14505,2133,"[""kritiker""]",,,1
25903,14506,327,"[""forfatter""]",,,1
25904,14506,9,"[""kritiker""]",,,1
25905,14507,1468,"[""kritiker""]",,,1
25906,14508,1468,"[""kritiker""]",,,1
25907,14509,866,"[""forfatter""]",,,1
25908,14509,1427,"[""kritiker""]",,,1
25909,14510,9,"[""kritiker""]",,,1
25910,14511,1150,"[""forfatter""]",,,1
25911,14511,1078,"[""kritiker""]",,,1
25912,14512,9,"[""kritiker""]",,,1
25913,14513,9,"[""kritiker""]",,,1
25914,14514,9,"[""kritiker""]",,,1
25915,14515,2134,"[""forfatter""]",,,1
25916,14515,9,"[""kritiker""]",,,1
25917,14516,9,"[""kritiker""]",,,1
25918,14517,2133,"[""kritiker""]",,,1
25919,14518,1077,"[""forfatter""]",,,1
25920,14518,9,"[""kritiker""]",,,1
25921,14519,2124,"[""forfatter""]",,,1
25922,14519,1095,"[""kritiker""]",,,1
25923,14520,2135,"[""forfatter""]",,,1
25924,14520,1095,"[""kritiker""]",,,1
25925,14521,2136,"[""forfatter""]",,,1
25926,14521,1095,"[""kritiker""]",,,1
25927,14522,1668,"[""forfatter""]",,,1
25928,14522,1644,"[""kritiker""]",,,1
25929,14523,2137,"[""forfatter""]",,,1
25930,14524,2138,"[""forfatter""]",,,1
25931,14524,1078,"[""kritiker""]",,,1
25932,14525,1233,"[""forfatter""]",,,1
25933,14525,1078,"[""kritiker""]",,,1
25934,14526,1601,"[""forfatter""]",,,1
25935,14526,1078,"[""kritiker""]",,,1
25936,14527,1221,"[""kritiker""]",,,1
25937,14528,7,"[""forfatter""]",,,1
25938,14528,1561,"[""kritiker""]",,,1
25939,14529,1090,"[""forfatter""]",,,1
25940,14529,9,"[""kritiker""]",,,1
25941,14530,9,"[""kritiker""]",,,1
25942,14531,1346,"[""kritiker""]",,,1
25943,14532,9,"[""kritiker""]",,,1
25944,14533,7,"[""forfatter""]",,,1
25945,14534,1150,"[""forfatter""]",,,1
25946,14534,1078,"[""kritiker""]",,,1
25947,14535,1211,"[""forfatter""]",,,1
25948,14535,1427,"[""kritiker""]",,,1
25949,14537,1200,"[""forfatter""]",,,1
25950,14537,9,"[""kritiker""]",,,1
25951,14538,7,"[""forfatter""]",,,1
25952,14538,1221,"[""kritiker""]",,,1
25953,14539,2139,"[""kritiker""]",,,1
25954,14540,2140,"[""kritiker""]",,,1
25955,14541,38,"[""forfatter""]",,,1
25956,14541,2141,"[""kritiker""]",,,1
25957,14542,2142,"[""kritiker""]",,,1
25958,14543,9,"[""kritiker""]",,,1
25959,14544,1636,"[""forfatter""]",,,1
25960,14544,9,"[""kritiker""]",,,1
25961,14547,457,"[""forfatter""]",,,1
25962,14547,9,"[""kritiker""]",,,1
25963,14548,1636,"[""kritiker""]",,,1
25964,14549,9,"[""kritiker""]",,,1
25965,14550,1388,"[""kritiker""]",,,1
25966,14551,2143,"[""kritiker""]",,,1
25967,14552,1388,"[""kritiker""]",,,1
25968,14553,2144,"[""forfatter""]",,,1
25969,14553,1657,"[""kritiker""]",,,1
25970,14554,2145,"[""forfatter""]",,,1
25971,14554,1657,"[""kritiker""]",,,1
25972,14555,1955,"[""forfatter""]",,,1
25973,14555,1657,"[""kritiker""]",,,1
25974,14556,2146,"[""forfatter""]",,,1
25975,14556,1657,"[""kritiker""]",,,1
25976,14557,903,"[""forfatter""]",,,1
25977,14557,1657,"[""kritiker""]",,,1
25978,14558,1739,"[""forfatter""]",,,1
25979,14558,1657,"[""kritiker""]",,,1
25980,14559,1118,"[""forfatter""]",,,1
25981,14559,1657,"[""kritiker""]",,,1
25982,14560,1187,"[""forfatter""]",,,1
25983,14560,1657,"[""kritiker""]",,,1
25984,14561,814,"[""forfatter""]",,,1
25985,14561,1657,"[""kritiker""]",,,1
25986,14562,836,"[""forfatter""]",,,1
25987,14562,1657,"[""kritiker""]",,,1
25988,14563,1657,"[""kritiker""]",,,1
25989,14564,2147,"[""forfatter""]",,,1
25990,14564,1657,"[""kritiker""]",,,1
25991,14565,912,"[""forfatter""]",,,1
25992,14565,1657,"[""kritiker""]",,,1
25993,14566,2148,"[""forfatter""]",,,1
25994,14566,1194,"[""kritiker""]",,,1
25995,14567,2149,"[""forfatter""]",,,1
25996,14567,1194,"[""kritiker""]",,,1
25997,14568,2150,"[""forfatter""]",,,1
25998,14568,1194,"[""kritiker""]",,,1
25999,14569,2151,"[""forfatter""]",,,1
26000,14569,1194,"[""kritiker""]",,,1
26001,14570,1194,"[""kritiker""]",,,1
26002,14571,1194,"[""kritiker""]",,,1
26003,14572,643,"[""forfatter""]",,,1
26004,14572,1194,"[""kritiker""]",,,1
26005,14573,1310,"[""forfatter""]",,,1
26006,14573,1194,"[""kritiker""]",,,1
26007,14574,1005,"[""forfatter""]",,,1
26008,14574,1194,"[""kritiker""]",,,1
26009,14575,2152,"[""forfatter""]",,,1
26010,14575,1194,"[""kritiker""]",,,1
26011,14576,2153,"[""forfatter""]",,,1
26012,14576,1194,"[""kritiker""]",,,1
26013,14577,1088,"[""forfatter""]",,,1
26014,14577,1194,"[""kritiker""]",,,1
26015,14578,1110,"[""forfatter""]",,,1
26016,14578,1194,"[""kritiker""]",,,1
26017,14579,1112,"[""forfatter""]",,,1
26018,14579,1194,"[""kritiker""]",,,1
26019,14580,1127,"[""forfatter""]",,,1
26020,14580,1194,"[""kritiker""]",,,1
26021,14581,1265,"[""forfatter""]",,,1
26022,14581,1194,"[""kritiker""]",,,1
26023,14582,1215,"[""forfatter""]",,,1
26024,14582,1194,"[""kritiker""]",,,1
26025,14583,2154,"[""forfatter""]",,,1
26026,14583,1194,"[""kritiker""]",,,1
26027,14584,2155,"[""forfatter""]",,,1
26028,14584,1194,"[""kritiker""]",,,1
26029,14585,1747,"[""forfatter""]",,,1
