"id","created_at","updated_at","deleted_at","etternavn","fornavn","kjonn","fodt","dod","bibsys_id","wikidata_id"
1235,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Backe","Stein","m",,,,
1236,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Mæhle","Eyvind","m",,,,
1237,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Bang","Ole","m",,,,
1238,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Schjelderup","Gerhard","m",,,,
1239,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Bangsted","Helge","m",,,,
1240,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Benneche","Olaf","m",,,,
1241,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Skavlan","Einar","m",,,,
1242,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Bjerke","Ejlert","m",,,,
1243,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Johnson","Otto","m",,,,
1244,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Mørland","Jens Jørgen","m",,,,
1245,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bull","Francis o.fl.","m",,,,
1246,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bull","Francis","m",,,,
1247,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Finsen","Nulle","m",,,,
1248,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Dedichen","Henrik Arnold Thaulow","m",,,,
1249,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bonnevie","Sophie","f",,,,
1250,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Lunde","Herman","m",,,,
1251,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Gjessing","Marcus","m",,,,
1252,"2019-08-16 11:00:11","2019-08-16 11:03:54",,"Boyson","Emil",,,,,
1253,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Andersen","Vilhelm","m",,,,
1254,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Brochmann","Georg","m",,,,
1255,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Brochmann","Zinken","f",,,,
1256,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Winsnes","Andreas Hofgaard","m",,,,
1257,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Grieg","Harald","m",,,,
1258,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bryn","Zacharias","m",,,,
1259,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Brøgger","Anton Wilhelm","m",,,,
1260,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bukdahl","Jørgen","m",,,,
1261,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Klausen","Olaf","m",,,,
1262,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Nissen","Ingjald","m",,,,
1263,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Liden","Arne","m",,,,
1264,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Petersen","Carl S.","m",,,,
1265,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Bull","Olaf","m",,,,
1266,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Nygard","William","m",,,,
1267,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Torkildsen","Jacob","m",,,,
1268,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Tverdal","Alexander","m",,,,
1269,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Lippe","Hanna Castberg von der","f",,,,
1270,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Christensen","Halfdan","m",,,,
1271,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Claussen","Sophus","m",,,,
1272,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Leopold","Svend","m",,,,
1273,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Hammer","K.V.","m",,,,
1274,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Høst","Sigurd","m",,,,
1275,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Dickmar","Helene","f",,,,
1276,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Eide","Bjarne","m",,,,
1277,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Eldegard","Sigurd","m",,,,
1278,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Ellefsen","Johan","m",,,,
1279,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Eriksen","Alfred","m",,,,
1280,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Hertzberg","Mikael","m",,,,
1281,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Gundelach","Kristen","m",,,,
1282,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Hansen","Karen","f",,,,
1283,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Greve","Ulrikke","f",,,,
1284,"2019-08-16 11:00:13","2019-08-16 11:00:13",,"Ree","Ørnulf","m",,,,
1285,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Heber","C.M.","m",,,,
1286,"2019-08-16 11:00:14","2019-08-16 11:03:58",,"Hauge","Yngvar",,,,,
1287,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Møller","Ingeborg","f",,,,
1288,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Mjaaland","Elling","m",,,,
1289,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Kramer","Ingebjørg","f",,,,
1290,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Dahl","Gabriel","m",,,,
1291,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Brøgger","A.W.","m",,,,
1292,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Fasting","Ole Wilhelm","m",,,,
1293,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Lothe","Johan","m",,,,
1294,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Fett","Harry","m",,,,
1295,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Thommessen","Rolf","m",,,,
1296,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Shetelig","Haakon","m",,,,
1297,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Flood","Ingeborg","f",,,,
1298,"2019-08-16 11:00:14","2019-08-16 11:04:07",,"Folkestad","Bernhard",,,,,
1299,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Hølaas","Odd","m",,,,
1300,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Sundberg","Ewald","m",,,,
1301,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Frich","Øvre Richter","m",,,,
1302,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Fuerst","Hans Backer","m",,,,
1303,"2019-08-16 11:00:14","2019-08-16 11:03:57",,"Fønhus","Mikkjel",,,,,
1304,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Løvland","Helge","m",,,,
1305,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Føyen","Jean F.","m",,,,
1306,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Garaasen","Haakon","m",,,,
1307,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Anker-Paulsen","J.","m",,,,
1308,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Garborg","Hulda","f",,,,
1309,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Giæver","John","m",,,,
1310,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Gjesdahl","Katharina","f",,,,
1311,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Gløersen","Kari","f",,,,
1312,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Beyer","Harald","m",,,,
1313,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Gudmundsson","Kristmann","m",,,,
1314,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Gullvåg","Olav","m",,,,
1315,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Hagerup","Jens","m",,,,
1316,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Hambro","Carl Joachim","m",,,,
1317,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Thommessen","Olav","m",,,,
1318,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Morburger","Carl","m",,,,
1319,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Magnusson","Sigurd","m",,,,
1320,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Christensen","Thomas","m",,,,
1321,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Petersen","Harald","m",,,,
1322,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Anderson","Rasmus B.","m",,,,
1323,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Hamsun","Marie","f",,,,
1324,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Schøyen","Rolf Hiorth","m",,,,
1325,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Reynolds","Hans","m",,,,
1326,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Hansen","Hans","m",,,,
1327,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Hanssen","Karen","f",,,,
1328,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Harbitz","Alf","m",,,,
1329,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Haukland","Andreas","m",,,,
1330,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Havstad","Gunnar","m",,,,
1331,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Edwin","Einar","m",,,,
1332,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Hegna","Hans","m",,,,
1333,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Hjorth-Schøyen","Rolf","m",,,,
1334,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Hilditch","Jacob","m",,,,
1335,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Hogstad","Øyvind","m",,,,
1336,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Hugo","Victor","m",,,,
1337,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Logemann","H.","m",,,,
1338,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Pettersen","Hjalmar","m",,,,
1339,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Kildal","Arne","m",,,,
1340,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Ibsen","Sigurd","m",,,,
1341,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Seip","Didrik Arup","m",,,,
1342,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Johansen","Trygve Hjorth","m",,,,
1343,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Juul","Johan C.W.","m",,,,
1344,"2019-08-16 11:00:16","2019-08-16 11:00:16",,"Jæger","Herman","m",,,,
1345,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Keilhau","Wilhelm","m",,,,
1346,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Kent","Charles","m",,,,
1347,"2019-08-16 11:00:17","2019-08-16 11:01:21",,"Kielland","Eugenia","f",,,,
1348,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Refsdal","Ivar Andreas","m",,,,
1349,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Lescoffier","Jean","m",,,,
1350,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Muenster","Christian A.","m",,,,
1351,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Furu","Ove Gude","m",,,,
1352,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Thiis","Jens","m",,,,
1353,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Klaveness","Thoralv","m",,,,
1354,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Knudsen","Ranka","f",,,,
1355,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Marstrander","Carl","m",,,,
1356,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Kristofersen","Aase","f",,,,
1357,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Bøøk","Fredrik","m",,,,
1358,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Langaard","Johan H.","m",,,,
1359,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Thommessen","O.","m",,,,
1360,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Krokann","Inge","m",,,,
1361,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Lie","Bernt","m",,,,
1362,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Lie","Hedvig","f",,,,
1363,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Lie","Haakon","m",,,,
1364,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Lie","Johanne Vogt","f",,,,
1365,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Bugge","Alexander","m",,,,
1366,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Vang","Anders Eivindson","m",,,,
1367,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Seippel","Alexander","m",,,,
1368,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Loge","Severin","m",,,,
1369,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Monrad","Cally","f",,,,
1370,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Moren","Halldis","f",,,,
1371,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Munch","Anna","f",,,,
1372,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Fleischer","Andreas","m",,,,
1373,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Broch","Olaf","m",,,,
1374,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Normann","Axel Otto","m",,,,
1375,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Valstad","Tilla","f",,,,
1376,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Rimestad","Chr.","m",,,,
1377,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Ostenso","Martha","f",,,,
1378,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Tvedt","Vilhelm","m",,,,
1379,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Hammer","Karl Vilhelm","m",,,,
1380,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Anker-Paulsen","John Olaf","m",,,,
1381,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Ringard","Morten","m",,,,
1382,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Rode","Helge","m",,,,
1383,"2019-08-16 11:00:20","2019-08-16 11:03:53",,"Sande","Jakob",,,,,
1384,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Sann","Ragnhild","f",,,,
1385,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Blom","Bendix Christian","m",,,,
1386,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Holmboe","Thorolf","m",,,,
1387,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Hannaas","Torleiv","m",,,,
1388,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Sivertsen","Sverre","m",,,,
1389,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Solberg","Harald","m",,,,
1390,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Holtsmark","Bernt","m",,,,
1391,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Solheim","Eystein","m",,,,
1392,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Michelsen","Christian","m",,,,
1393,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Thrap-Meyer","Johannes","m",,,,
1394,"2019-08-16 11:00:21","2019-08-16 11:00:21",,"Tjønn","Halvor","m",,,,
1395,"2019-08-16 11:00:21","2019-08-16 11:00:21",,"Tostrup","Anna Bugge","f",,,,
1396,"2019-08-16 11:00:21","2019-08-16 11:00:21",,"Keller","Judith","f",,,,
1397,"2019-08-16 11:00:21","2019-08-16 11:00:21",,"Jølsen","Ragnhild","f",,,,
1398,"2019-08-16 11:00:21","2019-08-16 11:00:21",,"Larsen","Karl","m",,,,
1399,"2019-08-16 11:00:21","2019-09-17 11:14:12",,"Michaëlis","Karin","f",,,,
1400,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Nansen","Fridtjof","m",,,,
1401,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Finne","Gabriel","m",,,,
1402,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Hauptmann","Gerhart","m",,,,
1403,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Butenschön","Hanna Andresen","f",,,,
1404,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Aall","A.","m",,,,
1405,"2019-08-16 11:00:22","2019-08-16 11:03:57",,"Strindberg","August",,,,,
1406,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Hagensen","A.","m",,,,
1407,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Hansen","Hans Christian","m",,,,
1408,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Haug","A. (Anders)","m",,,,
1409,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Bondois",,"m",,,,
1410,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Kennedy","H.A.","m",,,,
1411,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Konow","Sten","m",,,,
1412,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Ræder","Aagot","f",,,,
1413,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Aall","Herman Harris","m",,,,
1414,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Aars","Sophus","m",,,,
1415,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Devold","Helle","f",,,,
1416,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Waldal","M.","m",,,,
1417,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Ager","Waldemar","m",,,,
1418,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Li","Einar","m",,,,
1419,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Meyer","Haakon","m",,,,
1420,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Hansen","Andreas","m",,,,
1421,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Askevold","Mathias","m",,,,
1422,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Aslagsson","Olai","m",,,,
1423,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Auerdahl","Thorleif","m",,,,
1424,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Aubert","Sossen","f",,,,
1425,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Bekker","Helga","f",,,,
1426,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Bergo","Andres","m",,,,
1427,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Johanssen","Karl","m",,,,
1428,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Borg","Otto","m",,,,
1429,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Borge","Aksel","m",,,,
1430,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Braatt","Marius","m",,,,
1431,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Busk","Lars","m",,,,
1432,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Bygd","Sjur","m",,,,
1433,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Carlsen","Waldemar","m",,,,
1434,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Løvseth","Martin","m",,,,
1435,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Jullum","Bjarne","m",,,,
1436,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Dompen","Mathias","m",,,,
1437,"2019-08-16 11:00:25","2019-08-16 11:00:25",,"Ebbell","Bendix","m",,,,
1438,"2019-08-16 11:00:25","2019-08-16 11:00:25",,"Eggen","Eystein","m",,,,
1439,"2019-08-16 11:00:25","2019-08-16 11:00:25",,"Schulerud","Mentz","m",,,,
1440,"2019-08-16 11:00:25","2019-08-16 11:00:25",,"Sandberg","Ola","m",,,,
1441,"2019-08-16 11:00:25","2019-08-16 11:00:25",,"Grimelund","Otto","m",,,,
1442,"2019-08-16 11:00:25","2019-08-16 11:00:25",,"Jæger","Alf Martin","m",,,,
1443,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Foss","Kaare","m",,,,
1444,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Fjørtoft","Laurits","m",,,,
1445,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Floden","Halvor","m",,,,
1446,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Braune","V.","m",,,,
1447,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Jeppesen","Carl","m",,,,
1448,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Garborg","A rne","m",,,,
1449,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Aamot","Kristoffer","m",,,,
1450,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Glad","Paul","m",,,,
1451,"2019-08-16 11:00:26","2020-10-22 13:08:09",,"Haanshuus","Ole Gill","m",,,,
1452,"2019-08-16 11:00:27","2019-08-16 11:00:27",,"Hauglid","Kr.","m",,,,
1453,"2019-08-16 11:00:27","2019-08-16 11:00:27",,"Hanssen","Andreas","m",,,,
1454,"2019-08-16 11:00:27","2019-08-16 11:00:27",,"Hansson","Olaf","m",,,,
1455,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Heim","Per","m",,,,
1456,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Hierman","Audun","m",,,,
1457,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Bø","Finn","m",,,,
1458,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Holme","Edin","m",,,,
1459,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Lunde","J.L.","m",,,,
1460,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Branting","Anna","f",,,,
1461,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Pernerstorfer","E.","m",,,,
1462,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Due","Christopher","m",,,,
1463,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Bergwitz","Joh.K.","m",,,,
1464,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Jensen","Johannes V.","m",,,,
1465,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Pedersen","Oscar","m",,,,
1466,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Isene","Ole S.","m",,,,
1467,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Wickstrøm","Jørgen","m",,,,
1468,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Meyer","Ludvig","m",,,,
1469,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Aubert","O.J.","m",,,,
1470,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Kielland","Jens Zetlitz","m",,,,
1471,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Koren-Wiberg","Christian","m",,,,
1472,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Krebs","Harriet","f",,,,
1473,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Krogh-Tonning","Einar","m",,,,
1474,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Bjørnaraa","Dagny","f",,,,
1475,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Tønder","Alf","m",,,,
1476,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Kaspersen","Søren","m",,,,
1477,"2019-08-16 11:00:31","2019-08-16 11:00:31",,"Torland","R.","m",,,,
1478,"2019-08-16 11:00:31","2019-08-16 11:00:31",,"Nielsen","Harald","m",,,,
1479,"2019-08-16 11:00:31","2019-08-16 11:00:31",,"Voss","Fredrik","m",,,,
1480,"2019-08-16 11:00:31","2019-08-16 11:00:31",,"Møller","Herluf","m",,,,
1481,"2019-08-16 11:00:31","2019-08-16 11:00:31",,"Laache","Rolv","m",,,,
1482,"2019-08-16 11:00:31","2019-08-16 11:00:31",,"Nordahl-Olsen","Johan","m",,,,
1483,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Ramm","Fredrik","m",,,,
1484,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Bønnelycke","Emil","m",,,,
1485,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Folkestad","Bjarne","m",,,,
1486,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Waegner","Elin","f",,,,
1487,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Nygaard","Fr.","m",,,,
1488,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Skrede","Anders","m",,,,
1489,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Aabel","Andreas","m",,,,
1490,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Aagaard","Oscar","m",,,,
1491,"2019-08-16 11:00:32","2019-08-16 11:00:32",,"Worm-Mueller","Jacob","m",,,,
1492,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Huitfeldt","Fritz","m",,,,
1493,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Aars","Marna","f",,,,
1494,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Mjøen","Reidar","m",,,,
1495,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Gjelsvik","Nikolai","m",,,,
1496,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Abrahamsen","Augusta","f",,,,
1497,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Tveit","Ivar","m",,,,
1498,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Nilssen","Jappe","m",,,,
1499,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Anker","Ella","f",,,,
1500,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Arstal","Aksel","m",,,,
1501,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Balle","August","m",,,,
1502,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Bergenn","Olaf","m",,,,
1503,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Bergh","Hallvard","m",,,,
1504,"2019-08-16 11:00:34","2019-08-16 11:00:34",,"Bentsen","Lars","m",,,,
1505,"2019-08-16 11:00:34","2019-08-16 11:00:34",,"Voss","P.","m",,,,
1506,"2019-08-16 11:00:34","2019-08-16 11:00:34",,"Worm","Ole","m",,,,
1507,"2019-08-16 11:00:34","2019-09-01 19:59:09",,"Midttun","Olav","m",1883,1972,"90150800",
1508,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Nordlid","Kr.O.","m",,,,
1509,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Skard","Matias","m",,,,
1510,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Breda","Olaus Caspersen","m",,,,
1511,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Boye","Jonas","m",,,,
1512,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Boyesen","Hjalmar H.","m",,,,
1513,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Brock-Utne","Albert","m",,,,
1514,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Kinck","Minda Ramm","f",,,,
1515,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Volckmar","H.","m",,,,
1516,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Bergsøe","Clara","f",,,,
1517,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Daae","Ludvig Ludvigsen","m",,,,
1518,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Dal","Signe Greve","f",,,,
1519,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Dilling","Lars","m",,,,
1520,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Eskeland","Severin","m",,,,
